"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W20","S.W36","S.W37"
"88","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerobium;NA;","0.016185","0.014604","0.016307","0.016357","0.011675","0.012418","0.004937","0.006318","0.005413","0.01609","0.012614","0.012198","0.018879","0.013802","0.018296","0.001603","0.003058","0.003921"
"89","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cuneatibacter;NA;","0.016164","0.013378","0.016521","0.018049","0.024096","0.011054","0.00789","0.008195","0.008343","0.018527","0.014541","0.012319","0.020293","0.016307","0.018666","0.002881","0.004542","0.00618"
"90","Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Emergencia;NA;","0.016132","0.011414","0.012099","0.018885","0.010099","0.015578","0.033515","0.084253","0.062702","0.013272","0.013698","0.016811","0.023216","0.019121","0.015574","0.037514","0.039024","0.014292"
"91","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;NA;","0.016123","0.023024","0.020252","0.021692","0.024406","0.011082","0.01007","0.05365","0.021244","0.035952","0.022614","0.02344","0.013434","0.022908","0.013093","0.02036","0.024532","0.028821"
"92","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Bariatricus;NA;","0.015877","0.014428","0.022257","0.024391","0.01093","0.011459","0.009489","0.008377","0.010025","0.012665","0.01117","0.012177","0.018327","0.017886","0.020117","0.004556","0.005573","0.004068"
"93","Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;NA;","0.015871","0.018331","0.01286","0.016027","0.013434","0.019592","0.012699","0.018029","0.021004","0.01531","0.015457","0.021926","0.019083","0.014514","0.011242","0.002441","0.014113","0.009571"
"94","Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;NA;","0.015389","0.005123","0.032836","0.005432","0.028386","0.094195","0.040482","0.003544","0.00598","0.003582","0.012212","0.004679","0.013831","0.005487","0.046879","0.005022","0.003694","0.052988"
"95","Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Monoglobus;NA;","0.015327","0.001231","0.001673","0.001963","0.000743","0.002122","0.00075","0.000465","0.001653","0.002647","0.00194","0.002464","0.015544","0.000959","0.002003","0.000109","0.000514","0.001009"
"96","Eukaryota;Preaxostyla;NA;Oxymonadida;Streblomastigidae;Streblomastix;NA;","0.015222","0.042102","0.041686","0.003994","0.024966","0.00757","0.014831","0.003436","0.004609","0.001239","0.006174","0.027387","0.001256","0.057628","0.01276","0.002881","0.001863","0.001795"
"97","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Millionella;NA;","0.015088","0.004861","0.00627","0.006282","0.008399","0.003334","0.004754","0.006891","0.01141","0.006512","0.004622","0.005567","0.004624","0.006681","0.007155","0.012229","0.012851","0.014644"
"98","Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;NA;","0.015051","0.013829","0.015448","0.01866","0.010454","0.010046","0.108092","0.03399","0.028566","0.012848","0.014328","0.011678","0.022795","0.021547","0.020165","0.014047","0.036532","0.018618"
"99","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;","0.014547","0.019017","0.015186","0.018101","0.023013","0.008848","0.010827","0.017098","0.016618","0.01714","0.015827","0.01515","0.010423","0.020487","0.01058","0.009069","0.028261","0.018622"
"100","Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;NA;","0.014079","0.017642","0.031685","0.0186","0.009779","0.011082","0.009107","0.047129","0.022945","0.01578","0.015278","0.013922","0.014723","0.030775","0.019511","0.016569","0.013101","0.114348"
"101","Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;NA;","0.013892","0.010262","0.010154","0.014815","0.009305","0.013883","0.007415","0.006586","0.007311","0.012718","0.011195","0.011648","0.018339","0.008394","0.009588","0.0021","0.005325","0.004211"
"102","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosporobacter;NA;","0.013468","0.016317","0.014065","0.014827","0.010576","0.019819","0.003246","0.002962","0.003566","0.014507","0.014565","0.012186","0.017115","0.012068","0.01884","0.001225","0.001831","0.001875"
"103","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruthenibacterium;NA;","0.012852","0.006878","0.011665","0.01564","0.014847","0.010304","0.01582","0.013203","0.008999","0.026647","0.012978","0.011392","0.010415","0.022636","0.00649","0.085678","0.013503","0.038856"
"104","Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Sarcina;NA;","0.012123","0.009486","0.008727","0.007649","0.008359","0.007917","0.004022","0.003763","0.003104","0.009327","0.007492","0.010697","0.012131","0.007293","0.007912","7e-04","0.002296","0.002029"
"105","Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;NA;","0.012105","0.00144","0.001252","0.001259","0.000679","0.004229","0.001548","0.000505","0.003876","0.002551","0.000881","0.024126","0.018535","0.002212","0.000697","0.000147","0.000777","0.000552"
"106","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Merdimonas;NA;","0.011989","0.008685","0.0105","0.013161","0.007829","0.007082","0.009809","0.00498","0.014001","0.007468","0.011132","0.011407","0.013239","0.011888","0.010272","0.001241","0.003973","0.004344"
"107","Bacteria;Firmicutes;Clostridia;Candidatus Borkfalkiales;Candidatus Borkfalkiaceae;Candidatus Borkfalkia;NA;","0.011825","0.029399","0.037259","0.022637","0.005811","0.007347","0.002529","0.002324","0.00307","0.033013","0.015593","0.027935","0.025901","0.022355","0.011199","0.000128","0.004253","0.002092"
"108","Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;NA;","0.011818","0.00198","0.003788","0.002994","0.002202","0.002279","0.003305","0.002718","0.002038","0.00199","0.00258","0.003418","0.005977","0.003699","0.003124","0.000734","0.00184","0.001889"
"109","Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Lawsonibacter;NA;","0.011498","0.005516","0.008184","0.006663","0.008452","0.014275","0.017015","0.007757","0.026018","0.00648","0.005045","0.012863","0.009427","0.008193","0.006766","0.002744","0.009581","0.00462"
"110","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosacchariphilus;NA;","0.011468","0.01814","0.009813","0.01041","0.006879","0.012814","0.003037","0.002419","0.00289","0.010769","0.008101","0.011359","0.01313","0.006949","0.012044","6e-04","0.001567","0.001669"
"111","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Candidatus Galacturonibacter;NA;","0.011239","0.010929","0.013403","0.009989","0.006035","0.014727","0.002632","0.002654","0.002671","0.008631","0.008936","0.008557","0.012419","0.007623","0.016426","0.000897","0.001442","0.001683"
"112","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Marasmitruncus;NA;","0.011089","0.004638","0.005819","0.005729","0.004934","0.008545","0.004279","0.003224","0.003857","0.005551","0.004206","0.006538","0.005814","0.004746","0.005385","0.001503","0.00327","0.002954"
"113","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cellulosilyticum;NA;","0.010996","0.014397","0.01311","0.009794","0.006571","0.011935","0.003827","0.003144","0.003523","0.013809","0.007419","0.009117","0.013558","0.007259","0.013152","0.001019","0.002341","0.00236"
"114","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;NA;","0.010161","0.009512","0.009519","0.013618","0.01084","0.005179","0.005511","0.016208","0.009292","0.012449","0.012807","0.006788","0.00645","0.011398","0.005211","0.011994","0.024044","0.013307"
"115","Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;NA;","0.010117","0.012249","0.01279","0.011736","0.007105","0.010097","0.007599","0.008121","0.007029","0.009615","0.008188","0.02609","0.011313","0.008327","0.006903","0.002106","0.01965","0.005325"
"116","Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;Brachyspira;NA;","0.010107","0.00957","0.009642","0.049918","0.017464","0.007551","0.082989","0.021395","0.033591","0.002772","0.025222","0.007763","0.011464","0.020588","0.021197","0.000538","0.013997","0.02513"
"117","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Mailhella;NA;","0.010017","0.011327","0.023742","0.080192","0.011099","0.011342","0.018007","0.017511","0.018031","0.084394","0.047944","0.01067","0.011674","0.086208","0.018363","0.179615","0.018131","0.060903"
"118","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Papillibacter;NA;","0.009959","0.00318","0.00536","0.004163","0.005375","0.007929","0.007338","0.006503","0.005119","0.004545","0.003772","0.010682","0.008247","0.005349","0.002591","0.00105","0.006112","0.004546"
"119","Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfosporosinus;NA;","0.009897","0.007111","0.007628","0.007889","0.007661","0.007847","0.005893","0.007193","0.005544","0.007701","0.005916","0.008906","0.010064","0.0072","0.010427","0.003406","0.004159","0.004162"
"120","Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;NA;","0.009735","0.00731","0.012186","0.008103","0.007516","0.011281","0.005121","0.007088","0.005484","0.006094","0.006807","0.011431","0.008535","0.010082","0.014233","0.002422","0.005897","0.004658"
"121","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;NA;","0.00911","0.011388","0.009979","0.011698","0.016547","0.006733","0.006368","0.013964","0.013163","0.011513","0.011223","0.008976","0.007506","0.014862","0.006391","0.010682","0.021915","0.014955"
"122","Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemania;NA;","0.009096","0.014963","0.045053","0.013354","0.009254","0.00591","0.012195","0.006931","0.009036","0.007673","0.007216","0.01122","0.01171","0.018602","0.009867","0.002","0.013181","0.008694"
"123","Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Hungateiclostridium;NA;","0.008867","0.018939","0.007882","0.010671","0.005965","0.009715","0.004963","0.004493","0.005025","0.00583","0.008262","0.010736","0.010294","0.005508","0.009397","0.001053","0.002936","0.003509"
"124","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Muricomes;NA;","0.008865","0.007323","0.005938","0.008958","0.007128","0.006332","0.003868","0.002943","0.003914","0.005706","0.00629","0.006238","0.009273","0.005546","0.006603","0.000866","0.00211","0.0022"
"125","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Mobilisporobacter;NA;","0.008652","0.006933","0.00765","0.007397","0.004765","0.006822","0.002158","0.002191","0.001978","0.005763","0.009936","0.004429","0.00958","0.004918","0.008003","0.000978","0.001371","0.001728"
"126","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoanaerobaculum;NA;","0.008388","0.007003","0.011875","0.006653","0.004249","0.021479","0.002393","0.002444","0.00201","0.0057","0.009209","0.008145","0.018094","0.010229","0.017639","0.000853","0.001821","0.001931"
"127","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Sporobacter;NA;","0.008314","0.005034","0.004059","0.005099","0.004552","0.006217","0.005827","0.005011","0.004478","0.003835","0.00507","0.010128","0.008209","0.005232","0.003079","0.000734","0.003902","0.003237"
"128","Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Massilistercora;NA;","0.008216","0.00732","0.006796","0.008594","0.005754","0.00587","0.006915","0.004093","0.010458","0.007231","0.006632","0.007513","0.010551","0.008771","0.007035","0.000966","0.00308","0.003576"
"129","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnobacterium;NA;","0.008057","0.00759","0.005706","0.00666","0.004658","0.009314","0.001721","0.001633","0.001434","0.00674","0.005776","0.007543","0.009273","0.003422","0.0056","0.00035","0.001092","0.001124"
"130","Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Coprobacillus;NA;","0.007846","0.006139","0.010518","0.011824","0.005503","0.006126","0.008397","0.008269","0.009996","0.008871","0.007947","0.019029","0.014218","0.01203","0.010239","0.011232","0.010079","0.008024"
"131","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;NA;","0.007765","0.008777","0.00691","0.010158","0.009258","0.003821","0.005007","0.009967","0.008483","0.01021","0.010006","0.008079","0.006186","0.009534","0.005514","0.006622","0.018243","0.010535"
"132","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerofilum;NA;","0.007455","0.003897","0.00553","0.008041","0.006268","0.005554","0.005592","0.005128","0.00482","0.00854","0.004122","0.007089","0.007182","0.004792","0.003256","0.001238","0.006967","0.003247"
"133","Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenella;NA;","0.007453","0.005112","0.00687","0.007444","0.005425","0.005741","0.006066","0.005775","0.00604","0.006459","0.004758","0.008729","0.007564","0.005341","0.004291","0.001153","0.004297","0.003157"
"134","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium;NA;","0.007307","0.00677","0.005438","0.00628","0.0081","0.002644","0.005062","0.00907","0.008716","0.006478","0.007188","0.005783","0.003937","0.007548","0.004554","0.003178","0.009282","0.008359"
"135","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pygmaiobacter;NA;","0.007013","0.00358","0.005793","0.005368","0.004449","0.006278","0.005018","0.00306","0.005168","0.004591","0.003398","0.0072","0.005613","0.004352","0.002819","0.000956","0.003629","0.003324"
"136","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Massilimaliae;NA;","0.006807","0.006498","0.005255","0.015053","0.005605","0.00633","0.01643","0.020828","0.02199","0.005558","0.014534","0.009144","0.009016","0.007121","0.005849","0.000816","0.002679","0.004232"
"137","Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;NA;","0.0067","0.007642","0.162404","0.007689","0.006187","0.006733","0.004507","0.38641","0.005151","0.40663","0.005164","0.007507","0.00684","0.004603","0.005353","0.002825","0.003556","0.003879"
"138","Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfitobacterium;NA;","0.006606","0.00303","0.00412","0.005641","0.005248","0.005739","0.004401","0.006296","0.004968","0.005891","0.004898","0.00612","0.006798","0.004101","0.004669","0.002447","0.003575","0.002881"
"139","Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Aminipila;NA;","0.006499","0.004701","0.005622","0.008338","0.005322","0.005734","0.006794","0.007705","0.009648","0.005033","0.006618","0.006331","0.007891","0.008507","0.005927","0.001909","0.007882","0.005007"
"140","Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;NA;","0.006381","0.006799","0.005246","0.005178","0.002636","0.003104","0.013849","0.003843","0.006604","0.004002","0.004702","0.007206","0.007094","0.005018","0.006141","0.001047","0.002859","0.002476"
"141","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Hydrogenoanaerobacterium;NA;","0.006182","0.003981","0.005311","0.007119","0.005354","0.006323","0.004504","0.002845","0.003808","0.00611","0.003909","0.005744","0.007346","0.004629","0.003765","0.000831","0.002871","0.002511"
"142","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella;NA;","0.006089","0.013978","0.006494","0.008459","0.005703","0.010508","0.003875","0.004829","0.003657","0.007892","0.005139","0.005928","0.006683","0.005814","0.018454","0.001978","0.00378","0.002451"
"143","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetitomaculum;NA;","0.006052","0.005715","0.00504","0.005524","0.002949","0.006365","0.001489","0.0018","0.001762","0.004536","0.004713","0.00479","0.007894","0.003774","0.005128","0.00035","0.001185","0.001219"
"144","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fournierella;NA;","0.006029","0.002933","0.004913","0.003075","0.003839","0.002431","0.00246","0.002133","0.002064","0.006968","0.006625","0.004465","0.008883","0.00475","0.006579","0.000903","0.002271","0.00205"
"145","Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Bacilliculturomica;NA;","0.005967","0.004623","0.006481","0.010303","0.005476","0.005727","0.00604","0.009317","0.011952","0.00476","0.005398","0.006259","0.00704","0.010568","0.008746","0.002141","0.012793","0.005754"
"146","Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Caproiciproducens;NA;","0.005821","0.004183","0.005526","0.007575","0.004256","0.005845","0.005581","0.004154","0.007773","0.003553","0.005143","0.006887","0.006629","0.005508","0.003693","0.001031","0.003546","0.006006"
"147","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;NA;","0.005816","0.008386","0.00511","0.007128","0.009227","0.003017","0.003221","0.009865","0.006068","0.00724","0.006506","0.006114","0.004355","0.007942","0.005171","0.004113","0.011794","0.008604"
"148","Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;NA;","0.005765","0.004227","0.009152","0.008837","0.005586","0.004274","0.00832","0.006207","0.008924","0.008004","0.005783","0.006538","0.008113","0.006245","0.004463","0.002481","0.006594","0.00506"
"149","Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;NA;","0.00561","0.002514","0.004663","0.003289","0.004315","0.003899","0.003783","0.004139","0.002534","0.003103","0.003556","0.004604","0.004066","0.003946","0.004798","0.001178","0.003568","0.001753"
"150","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Catonella;NA;","0.005562","0.007281","0.004948","0.005584","0.003534","0.01985","0.00243","0.003008","0.002999","0.004216","0.005692","0.005633","0.009436","0.00364","0.005785","0.000681","0.001783","0.001816"
"151","Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Acetobacterium;NA;","0.00549","0.007166","0.005579","0.00541","0.004841","0.006606","0.003316","0.004943","0.00289","0.005024","0.005185","0.005196","0.007693","0.004779","0.007499","0.001125","0.002033","0.001896"
"152","Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;NA;","0.005483","0.003109","0.005522","0.003505","0.004945","0.010245","0.005937","0.003218","0.003406","0.002398","0.003636","0.003286","0.003497","0.003267","0.008625","0.001488","0.002993","0.008024"
"153","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter;NA;","0.00543","0.008687","0.004799","0.008038","0.015392","0.002959","0.006165","0.003825","0.038728","0.01","0.007513","0.004369","0.003558","0.015528","0.005286","0.003609","0.008778","0.010091"
"154","Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Flintibacter;NA;","0.005397","0.002585","0.003218","0.003417","0.004921","0.005165","0.007048","0.003695","0.002639","0.002487","0.002598","0.005013","0.00421","0.003514","0.001891","0.000669","0.005515","0.001526"
"155","Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Massilicoli;NA;","0.005337","0.002512","0.003052","0.007352","0.004833","0.00248","0.002665","0.00441","0.005381","0.002946","0.00673","0.004929","0.007405","0.005592","0.004068","0.000606","0.002155","0.002416"
"156","Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Thermoclostridium;NA;","0.005326","0.005631","0.004773","0.005895","0.004098","0.005113","0.003346","0.002915","0.004447","0.003879","0.003692","0.005642","0.004729","0.003678","0.005211","0.000688","0.002174","0.002601"
"157","Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;NA;","0.005323","0.005146","0.004957","0.00705","0.006329","0.003099","0.013426","0.010032","0.006205","0.006751","0.007052","0.004486","0.004769","0.006685","0.003964","0.007866","0.010191","0.009407"
"158","Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Epulopiscium;NA;","0.005296","0.008088","0.004274","0.004992","0.004406","0.008386","0.003007","0.002503","0.004541","0.006051","0.003947","0.004962","0.005934","0.004327","0.008965","0.000819","0.002293","0.002004"
