KO	P01	P07	P11	S07	S29	S34	W31	W32	W33	P03	P09	P12	S05	S08	S32	W20	W36	W37
K00123	0.07228051762768127	0.022899234027343833	0.09632514510895868	0.06256067214766634	0.08377224863141809	0.1055132049016734	0.16206738166325113	0.10502207878677576	0.10276628830112708	0.1172295231219219	0.0732808807633759	0.048099654533196576	0.0995235832009846	0.10347403812641294	0.10066591506445875	0.1836497846969376	0.14109624936311782	0.10823996878974408
K00124	0.016327405618395286	0.0670311992953702	0.043519572976645195	0.02886380788938698	0.02776781477735807	0.02637786853404438	0.054538923981472205	0.04905068741161751	0.04177614703046679	0.03664970129623518	0.022146626775236336	0.007510109705401406	0.02007652849496782	0.019729203715483822	0.02891476072397431	0.08518727374506303	0.033476578408304765	0.04199731454340294
K00125	0.006023374730156048	0.0	0.0	0.0029790853301507408	0.0036422725946727995	0.0040582065917450045	0.005588514067817077	0.019691639772520454	0.009787273360049186	0.009769137616319033	0.004071160042409772	0.003435693991920258	0.004062179098885278	0.004498894796674952	0.010596475495300548	0.03935365276126868	0.010451593232853738	0.012734067390308773
K00127	0.007417884815012491	0.09229897234106876	0.006204230910139586	0.007147024868900118	0.004363136517445041	0.01514939717117176	0.006715371576091422	0.015360456538252394	0.005734902716649932	0.0	0.004952721224841498	0.008524060193405177	0.0025644329280372787	0.011229796115118776	0.0065505821834584985	0.015546261386986717	0.0	0.0
K00128	0.3537745067071668	0.15668088874416272	0.28234310117600847	0.3497990317949367	0.34189578419000827	0.42608775002343763	0.44832728501897856	0.5256630768991365	0.34194722376571113	0.3196755201675455	0.3324321235105461	0.35680013203071487	0.29087931357271096	0.3800381547701101	0.2920881202947791	0.464322983133268	0.4007136547607564	0.4094602516912361
K00129	0.012046770326120799	0.045798468054687666	0.010139487315775755	0.017874492016654576	0.0036422725946727995	0.008116402778258966	0.016765594836401887	0.02625551969669394	0.009787273360049186	0.004884574152905619	0.004071160042409772	0.006871387983840516	0.010155447747213194	0.01349671292671491	0.01589471324295082	0.0	0.005225796616426869	0.006367053493760362
K00130	0.017760697456828928	0.0	0.016822417182897915	0.02568054355498292	0.019392193262564115	0.020335025596552644	0.019538308747111505	0.028875610318384433	0.017161455436878918	0.03834487112688307	0.0035296814839640843	0.017464939395238813	0.010307910306868286	0.007700209013338435	0.004500347084444877	0.011598076667676269	0.036216798463488464	0.01704713663766705
K00131	0.00949721656352013	0.021936640377463415	0.004032317266044728	0.009623749759696458	0.008850521912149786	0.006379590099185974	0.018038785489116926	0.01086773625037182	0.0	0.0	0.009767857458879895	0.0	0.006421931649185418	0.017822347565229404	0.008324928110540862	0.053589014959816404	0.004278890243815649	0.010224096354753506
K00133	1.0005473387366608	0.9742761600352978	1.0648599991775964	0.9996360702593844	1.1444792892223736	1.0752036213842933	1.0636552548451546	1.1289117828609574	1.0580412650230238	1.0879635435678754	1.1279964724230576	1.0209557405125922	1.0545480413564035	1.0055934071944528	1.083707225258278	1.0276497343736128	1.0319466054339963	1.169691032199529
K00134	1.1152310009992694	1.4395274377320006	1.0661430855490126	1.1031791141574483	1.2303850625678212	1.101666806175709	1.1918314545969915	1.2625809190643564	1.1888624489677795	1.148612235844298	1.0814124794915176	1.1635757129182687	1.0890423714125512	1.1653221876491682	1.1837373897756038	1.2067288727752579	1.1490061646381329	1.2498563588058695
K00135	0.03423516474659078	0.06836864374943274	0.05191049005807828	0.04257183389607481	0.020274946079884695	0.0385836285248031	0.0406986709595692	0.059652561359349626	0.03543471380503073	0.0481729379234236	0.025744591001619268	0.03340126714974631	0.030251543777463093	0.028043931066249975	0.06568487561406319	0.08456705825289423	0.03707563549315625	0.03585647201373858
K00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004112359704133193	0.0
K00138	0.0	0.0	0.0	0.007571862183720573	0.004606554579292672	0.0	0.010214029341822306	0.02168859539899754	0.012981119568387463	0.010509628003600845	0.004888574686947343	0.0020314077617284206	0.00490449777939727	0.005795606095937821	0.003150794156684776	0.016734832342251132	0.006817242159882686	0.024490434322340934
K00139	0.0	0.0	0.0	0.0	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.004498894796674952	0.0	0.0	0.0	0.0
K00140	0.07632146565857602	0.021936640377463415	0.058560903442982044	0.03870998463987863	0.04581618937763171	0.07736845004240589	0.029571892231102487	0.052243092982981826	0.0646469095717711	0.04237520664786604	0.02128622096766762	0.07621309532372121	0.05226466569840714	0.022863110022065394	0.04076339386637177	0.09417623866000625	0.06697060962428994	0.03465019243373707
K00142	0.006023374730156048	0.06869770208203148	0.0	0.0	0.0	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.009769137616319033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00143	0.003011687365078024	0.022899234027343833	0.010139487315775755	0.005958160678176547	0.0	0.008116402778258966	0.0	0.006563879924173485	0.0	0.009769137616319033	0.004071160042409772	0.003435693991920258	0.006093268648327916	0.004498894796674952	0.005298227711968666	0.0	0.0	0.0
K00145	0.6495983225623772	0.4796316054376145	0.7078462641244995	0.6507513961062454	0.6547331614990671	0.7016047850288696	0.7098215385263237	0.6892696840303704	0.6312735142299014	0.7063950610914346	0.6123581989660971	0.7053111086854457	0.5905169741089428	0.6126925866700544	0.6506279976020601	0.8875998603076751	0.6795620801700818	0.5271647948322128
K00146	0.0	0.0	0.003975468266515722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004267065321669263	0.0
K00147	0.7105361113871808	0.691035069085188	0.7099396252937452	0.6697882899727403	0.6581480624048571	0.7688295688921138	0.753466717735538	0.7417306867129959	0.5887898892306067	0.6452229093565998	0.658450707176762	0.7181677173343413	0.7006720065128574	0.6775930031669551	0.6519097188651419	1.0013388433471018	0.6125972349880456	0.6096370217121758
K00148	0.0025149459572735428	0.0	0.0	0.002520324233849284	0.0	0.0033989135442725684	0.0	0.0	0.0	0.0	0.0	0.0028182027931585763	0.0033581630081400008	0.003669540490069354	0.0	0.011077698891078337	0.0	0.0
K00149	0.003011687365078024	0.0	0.0	0.0029790853301507408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00150	0.04482401719014625	0.07102438865223057	0.005038908374874204	0.02660224992014712	0.021652209106674196	0.04452767097018123	0.049860708055490796	0.039108304738537894	0.009719550792949961	0.02919000455653743	0.02425811301528283	0.034034808198935305	0.03256930876033262	0.008996386794984455	0.010501847986620355	0.012933110090476596	0.03111160186843183	0.06301797339524999
K00153	0.005128405376307286	0.0	0.004509927967331636	0.005115861764675132	0.002999617183266913	0.010446717191520224	0.004682298136220688	0.00571239102151444	0.012810047723477451	0.012912090023213934	0.010187612160732287	0.00857655850374411	0.012013003477372821	0.007438422010899883	0.00441913613138205	0.01119433479789962	0.004544267857625415	0.010226982892813154
K00154	0.0024970612762899975	0.022058548304072216	0.004187368311877049	0.002525871455772043	0.003128932255868541	0.0	0.0047629001247102894	0.005681346645972609	0.004225959488036195	0.008381462343645188	0.0034329025590646685	0.0	0.0033150576190705398	0.0037058760453707717	0.0	0.011280191589711419	0.0044017184088906945	0.005457736623711227
K00156	0.011310410288982399	0.022068924130339607	0.02246831517085323	0.025503192901590182	0.014658004142197043	0.03281343746897431	0.01766471012230434	0.07382109059722629	0.015652203019243176	0.034710769085425745	0.025305020800809843	0.012972633798322053	0.013415181717090491	0.010114310472491927	0.016058022559170555	0.04250105972818381	0.04415084546655205	0.015424811108348783
K00157	0.006023374730156048	0.0	0.010139487315775755	0.0029790853301507408	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.004071160042409772	0.003435693991920258	0.0	0.004498894796674952	0.010596475495300548	0.0	0.0	0.0
K00158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005071731257424843	0.0	0.0	0.0	0.0024688592508729902	0.0	0.0	0.0	0.0	0.0038915953610825183	0.0
K00161	0.08137524971319729	0.10308049566841462	0.051641847913725086	0.08046487817289728	0.10428883253213778	0.08812485039239494	0.11746583557462131	0.2447963377719805	0.04049796500277951	0.12992671875242148	0.0856149520757573	0.08295771132206474	0.06115549905505302	0.056529494728810546	0.07225768477070751	0.11030276720262305	0.09686526288892874	0.1092821339714861
K00162	0.13865112894795462	0.12860031195531083	0.09385410098427265	0.12133789176446459	0.1549998466212109	0.16955487922324258	0.22413490192101637	0.3824724030153405	0.1271414213363397	0.1818296580381378	0.12055112967789511	0.15600054299771407	0.15427070469439075	0.09064474736472843	0.14536829876118426	0.1525395678205771	0.2384408008360971	0.15749380993744402
K00163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008503131012890826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008638706690030726	0.0	0.0
K00164	0.009851668780589466	0.024934144892931616	0.010693906289910866	0.00695712998704148	0.006909818559967137	0.006393361895214063	0.010157753036147039	0.020385814603252856	0.006017408208706796	0.008874193322393966	0.004774481425647412	0.0019021877115868889	0.005381916661171658	0.014894199062312732	0.011807048007406918	0.008367375517275028	0.0059681089453755285	0.012245248892011574
K00166	0.005909887005896938	0.0	0.004944846451120234	0.005864693179595367	0.010873461687625645	0.004000548254678467	0.0	0.01296174534717688	0.014480009408905115	0.009730478269455773	0.004037453279895012	0.016900426117407302	0.010191128359351972	0.00452244824267345	0.005216584519722878	0.0	0.005175253497748062	0.012723925263821302
K00167	0.027737101414846504	0.024635480651852348	0.020728042628263495	0.012150520214540854	0.026055071202741115	0.025205210862288614	0.017119904966958355	0.033389596588989864	0.0199137297843427	0.03516974370993821	0.016722107075296443	0.03516264133320543	0.027807166961426676	0.0047225055633218155	0.021697821535050947	0.013546981413539664	0.048390677392243855	0.04563980913267359
K00169	0.12941970588290205	0.06580992113239023	0.17881802850365125	0.22643556517769592	0.17554847568562665	0.13956604958272956	0.20918783982581424	0.18458313276495608	0.12357949061851954	0.20043790171873319	0.17034515184559842	0.16105470195181792	0.18116708744696985	0.15689667147413838	0.18525902745489561	0.1230919916687012	0.1345167400259347	0.09069720577779285
K00170	0.15354368761055592	0.19742976339717072	0.14448873618959354	0.16978304995993165	0.15025369046868878	0.14653211506235334	0.19500949529714948	0.13762563881059237	0.13341717760632366	0.1625876814185474	0.1423926131441948	0.15012076401884863	0.18486010764021557	0.15233014638014775	0.11845133323334313	0.11010855582039501	0.098736763261057	0.1352270228453427
K00171	0.09349171407272361	0.17549312301970732	0.11985846536764742	0.15549712972823926	0.12241466068900132	0.12412216708175486	0.1359071469867432	0.09875363284290856	0.07407105955144896	0.11056859785046104	0.10207769190624418	0.0908814258598443	0.14123553783687634	0.14259340328993603	0.11453082998350907	0.09063231711806727	0.053120236048814516	0.05390510463434992
K00172	0.05014733053862054	0.06580992113239023	0.09740537085394187	0.08853398255839157	0.07566761722214126	0.07901881900418337	0.10336524248222756	0.10245943554513925	0.0648189867802732	0.11208666954131134	0.06621059557723483	0.07069751192222483	0.10061552254318776	0.0808265919741449	0.06785627763830432	0.09514489341910039	0.05152120946327189	0.023495237407004432
K00174	0.6216396780481701	0.5887057664026456	0.6675843959119686	0.5945152108834568	0.8797854910423136	0.6482199415983736	0.7754307706167617	0.7706702425605383	0.9923158364424346	0.7666115775381506	0.7295940285194679	0.576007309147379	0.5464340899439107	0.761799661360439	0.7210438603557018	0.8407851254424901	0.7843112125942889	1.0999496554970603
K00175	0.5923906293215868	0.7093657314359065	0.7170196311604883	0.6292073211714465	0.8680401409330138	0.7039312493746165	0.7823532904378375	0.8140392244000448	0.9451449719967845	0.7190546688045341	0.713666351566278	0.6084500358021954	0.5183191660444004	0.6846813437190586	0.7021356799716684	0.9764172593657938	0.8781604307122468	0.9191297542640313
K00176	0.05528807653653943	0.02263292852746622	0.06828086841151733	0.08707483280481136	0.10208976671081348	0.09151786965520294	0.1353252323337063	0.02825971800330327	0.1131780684067196	0.09216151715447334	0.05101832089854865	0.08631483479047503	0.06692944329657328	0.09006393267381696	0.10545833635127001	0.05707079380773245	0.09641191631443825	0.1326604527384823
K00177	0.3549370203079605	0.09077131840523725	0.38507069704358554	0.367856696267759	0.4193003041859442	0.3686911739868498	0.4646760474544949	0.43123768069463625	0.48696567198504365	0.4256172891942338	0.3545018176013752	0.30062527767780717	0.3013417206907507	0.3093109799333543	0.3334478386321762	0.5066847456017932	0.41418705029351155	0.42197711131351756
K00179	0.43908647851942384	0.3121956776193661	0.3939440229224684	0.4604281117875567	0.4577601849677487	0.42683386183133326	0.4890853746591524	0.48614710340439515	0.5255572887951429	0.4199923330874829	0.38384135806379893	0.45087985303576916	0.42600774630822985	0.4608951266619783	0.41946967975709837	0.5680477494471884	0.42771655275746473	0.48008092495785065
K00180	0.31554425190739327	0.3010262837202972	0.24657621710612845	0.3140782180571257	0.354664285309161	0.31148309724282003	0.3447939734083084	0.3871024643687028	0.38758068972806464	0.3670439524651586	0.27908390898242275	0.27577573910575637	0.310171063634948	0.3041958349035383	0.2647856774339163	0.49812015861599623	0.3654475631025385	0.3007625504626538
K00184	0.02055546695868116	0.023542237676545133	0.007563078341789149	0.009365327899430679	0.005989170355751227	0.009087993769410042	0.05384754955664184	0.047932326291850284	0.02764095119870952	0.012031701615222308	0.012897889911237652	0.015773022032547265	0.014138569063944223	0.007049487900264191	0.012208027728434444	0.04259170110919728	0.02877724569453641	0.015845583002427378
K00185	0.005325073498090867	0.04697268188490328	0.004447606239570517	0.002676298338701435	0.003331662639934748	0.003573754056514063	0.02025249063437248	0.017952066988265233	0.03115693778586758	0.004457182539733098	0.0	0.0030454492491406794	0.0018126818787478135	0.008080834658018836	0.0	0.011900415156222853	0.02345909573393858	0.0058399654034505455
K00186	0.0	0.0	0.005069748860917546	0.005958160678176547	0.018211362973364	0.0040582065917450045	0.02794262297203604	0.01312775984834697	0.0	0.004884574152905619	0.004071160042409772	0.003435693991920258	0.004062179098885278	0.01349671292671491	0.005298227711968666	0.0	0.0	0.0
K00187	0.006023374730156048	0.045798468054687666	0.010139487315775755	0.011916361284852834	0.007284545189345599	0.008116402778258966	0.016765594836401887	0.01312775984834697	0.014680869050379089	0.009769137616319033	0.016284640169639087	0.0	0.002031089549442639	0.01349671292671491	0.03178932612908557	0.03935365276126868	0.005225796616426869	0.006367053493760362
K00188	0.003011687365078024	0.0	0.005069748860917546	0.0	0.0109267967379621	0.0040582065917450045	0.005588514067817077	0.0	0.004893636680024593	0.0	0.004071160042409772	0.010307112652604289	0.002031089549442639	0.0	0.0	0.0	0.005225796616426869	0.0
K00189	0.03614020664931888	0.09159693610937533	0.060836944706773206	0.05958160678176546	0.05827631942265219	0.040582065917450054	0.0391196511076702	0.02625551969669394	0.024468183400122964	0.03907661460222936	0.028498120296868407	0.03435693991920258	0.038590701439410145	0.04498894796674953	0.04238580162438612	0.01311784176406697	0.031354779698561215	0.01910120007849303
K00193	0.21382967772568745	0.045798468054687666	0.17237116990153512	0.15193293258844048	0.1456913247080379	0.24755085182199046	0.16765594836401887	0.16409699810433712	0.1272350865466704	0.08792224923636349	0.10585055250389837	0.19926961754327563	0.16451805822655846	0.14846308121546264	0.12185926748232415	0.07870730552253737	0.12019306289741034	0.11460720047095818
