KOID	P01	P07	P11	S07	S29	S34	W31	W32	W33	P03	P09	P12	S05	S08	S32	W20	W36	W37
K13632	3.75274E-05	5.4936E-05	3.89753E-05	2.08909E-05	2.76899E-05	1.56006E-05	2.12358E-05	1.75116E-05	9.55096E-06	3.65561E-05	1.66424E-05	1.00797E-05	2.28822E-05	1.41888E-05	1.58382E-05	5.14552E-05	0	1.92955E-05
K13634	3.17539E-05	0.000219744	1.46158E-05	4.17818E-05	4.84573E-05	3.51014E-05	6.90164E-05	5.25348E-05	3.82038E-05	4.56951E-05	4.1606E-06	1.00797E-05	2.70426E-05	5.6755E-05	4.22351E-05	9.26193E-05	5.54262E-05	5.14546E-05
K13635	2.88672E-06	0	0	5.96883E-06	3.46124E-06	0	5.30895E-06	5.8372E-06	0	0	0	6.71978E-06	4.1604E-06	4.72959E-06	0	0	0	6.43182E-06
K13636	1.44336E-05	2.7468E-05	9.74383E-06	8.95325E-06	6.92248E-06	0	5.30895E-06	5.8372E-06	0	1.37085E-05	4.1606E-06	6.71978E-06	6.2406E-06	0	1.05588E-05	0	5.03875E-06	6.43182E-06
K13637	5.48477E-05	0.00013734	9.25664E-05	5.67039E-05	7.2686E-05	7.02028E-05	8.49433E-05	0.000116744	7.16322E-05	8.68206E-05	7.48908E-05	6.0478E-05	5.2005E-05	5.20254E-05	6.33526E-05	7.20372E-05	4.53487E-05	7.075E-05
K13638	1.73203E-05	2.7468E-05	1.94877E-05	1.19377E-05	3.46124E-06	1.17005E-05	1.06179E-05	2.9186E-05	3.34284E-05	1.8278E-05	2.0803E-05	1.34396E-05	1.45614E-05	1.41888E-05	2.11175E-05	4.11641E-05	3.02325E-05	6.43182E-06
K13640	0	5.4936E-05	4.87192E-06	5.96883E-06	1.03837E-05	3.90016E-06	2.12358E-05	1.16744E-05	9.55096E-06	1.37085E-05	0	3.35989E-06	6.2406E-06	0	5.27939E-06	3.08731E-05	1.00775E-05	1.92955E-05
K13641	3.17539E-05	2.7468E-05	2.92315E-05	1.79065E-05	2.76899E-05	1.17005E-05	3.71627E-05	2.9186E-05	1.91019E-05	2.28475E-05	8.3212E-06	1.67994E-05	1.0401E-05	1.41888E-05	1.58382E-05	3.08731E-05	5.03875E-06	6.43182E-06
K13643	9.52617E-05	0.000109872	8.76945E-05	9.84857E-05	0.000100376	7.4103E-05	0.000122106	7.58836E-05	7.16322E-05	0.000132516	7.90514E-05	0.000104157	9.56892E-05	8.0403E-05	6.33526E-05	7.20372E-05	8.062E-05	6.43182E-05
K13648	0	2.7468E-05	0	0	0	0	0	0	0	0	0	3.35989E-06	0	0	0	0	0	0
K13651	0	0	0	0	0	3.90016E-06	0	0	0	0	0	0	0	0	0	0	0	0
K13652	1.44336E-05	5.4936E-05	2.43596E-05	2.38753E-05	2.42287E-05	2.34009E-05	2.65448E-05	5.25348E-05	3.34284E-05	3.65561E-05	1.66424E-05	3.35989E-05	2.28822E-05	2.36479E-05	2.11175E-05	0.000123492	3.52712E-05	1.92955E-05
K13653	0.000531156	0.000109872	0.000477448	0.000480491	0.000394581	0.00050312	0.000414098	0.000356069	0.000386814	0.000548341	0.000403578	0.000480464	0.000580376	0.000411474	0.000385395	0.000524843	0.000307364	0.000263705
K13654	6.06211E-05	2.7468E-05	5.35911E-05	5.07351E-05	6.57635E-05	7.4103E-05	7.96343E-05	9.92324E-05	7.16322E-05	7.31121E-05	4.1606E-05	4.03187E-05	4.78446E-05	5.20254E-05	7.39114E-05	8.23282E-05	6.0465E-05	3.85909E-05
K13655	0	0	4.87192E-06	0	0	3.90016E-06	0	5.8372E-06	0	0	0	3.35989E-06	0	0	0	0	0	0
K13667	0	0	0	2.98442E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13668	0	2.7468E-05	0	0	3.46124E-06	3.90016E-06	0	0	0	9.13901E-06	0	3.35989E-06	2.0802E-06	0	0	0	0	0
K13670	8.66016E-06	5.4936E-05	9.74383E-06	5.96883E-06	1.03837E-05	3.90016E-06	5.30895E-06	5.8372E-06	4.77548E-06	0	4.1606E-06	3.35989E-06	2.0802E-06	4.72959E-06	5.27939E-06	0	5.03875E-06	6.43182E-06
K13676	0	2.7468E-05	0	0	0	0	0	0	0	0	0	0	2.0802E-06	4.72959E-06	5.27939E-06	0	0	0
K13677	5.48477E-05	2.7468E-05	3.41034E-05	5.07351E-05	6.57635E-05	7.4103E-05	6.90164E-05	8.7558E-05	4.77548E-05	7.31121E-05	2.91242E-05	7.72774E-05	6.44862E-05	3.31071E-05	2.63969E-05	2.05821E-05	6.0465E-05	5.14546E-05
K13678	4.90742E-05	2.7468E-05	1.94877E-05	2.98442E-05	4.15349E-05	3.51014E-05	2.65448E-05	1.75116E-05	2.86529E-05	4.11256E-05	2.0803E-05	3.69588E-05	3.74436E-05	2.36479E-05	3.69557E-05	2.05821E-05	4.031E-05	2.57273E-05
K13679	2.88672E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43182E-06
K13680	2.88672E-06	2.7468E-05	0	2.98442E-06	3.46124E-06	0	0	0	0	0	0	0	6.2406E-06	0	0	0	0	0
K13683	0.000213617	8.2404E-05	0.000277699	0.000277551	0.00028036	0.000206708	0.000106179	0.000204302	0.000238774	0.000292448	0.000316206	0.000211673	0.00020802	0.000283775	0.000248131	0.00029844	0.000292247	0.000173659
K13684	7.79414E-05	5.4936E-05	9.74383E-05	0.000116392	0.000121143	5.0702E-05	0.000122106	7.00464E-05	0.00014804	5.94036E-05	0.000104015	8.39972E-05	5.82456E-05	6.62142E-05	0.000126705	9.26193E-05	0.000151162	7.71818E-05
K13688	0.0003695	0	0.000311803	0.000316348	0.000318434	0.000374415	0.000440643	0.000233488	0.000267427	0.000210197	0.000382775	0.000372948	0.000397318	0.000302693	0.000358998	0.000216112	0.000413177	0.000308727
K13693	0	2.7468E-05	4.87192E-06	2.98442E-06	0	0	0	0	0	4.56951E-06	0	0	0	0	0	0	0	0
K13694	0.000155883	0.000219744	0.000194877	0.000191003	0.000231903	0.000202808	0.000228285	0.000227651	0.000176693	0.000251323	0.000195548	0.000188154	0.000164336	0.000184454	0.000221734	0.000236694	0.00020155	0.000186523
K13695	9.81485E-05	0.000219744	0.000131542	0.000140268	0.000131527	0.000105304	0.00010087	0.000151767	0.00014804	0.000150794	0.000153942	8.39972E-05	9.98496E-05	0.000151347	0.000137264	0.000185239	0.000156201	0.000135068
K13696	8.66016E-06	5.4936E-05	4.87192E-06	0	3.46124E-06	0	0	0	0	0	4.1606E-06	6.71978E-06	0	4.72959E-06	5.27939E-06	0	0	0
K13698	2.88672E-06	2.7468E-05	0	0	0	0	0	0	0	0	0	3.35989E-06	0	0	0	0	0	0
K13700	0	2.7468E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13702	0	2.7468E-05	9.74383E-06	2.98442E-06	3.46124E-06	0	0	5.8372E-06	0	9.13901E-06	4.1606E-06	1.00797E-05	2.0802E-06	9.45917E-06	1.05588E-05	0	5.03875E-06	6.43182E-06
K13703	5.77344E-06	0	4.87192E-06	2.98442E-06	1.03837E-05	7.80031E-06	1.06179E-05	0	4.77548E-06	4.56951E-06	8.3212E-06	6.71978E-06	2.0802E-06	9.45917E-06	0	0	1.00775E-05	1.28636E-05
K13704	0	2.7468E-05	0	0	0	0	5.30895E-06	5.8372E-06	4.77548E-06	0	4.1606E-06	0	2.0802E-06	4.72959E-06	0	1.0291E-05	0	6.43182E-06
K13705	2.88672E-06	0	0	0	0	0	0	0	0	0	0	3.35989E-06	2.0802E-06	0	0	0	5.03875E-06	6.43182E-06
K13714	5.77344E-06	0	0	1.79065E-05	1.3845E-05	7.80031E-06	1.59269E-05	5.8372E-06	2.38774E-05	1.37085E-05	1.66424E-05	3.35989E-06	1.87218E-05	3.31071E-05	1.58382E-05	2.05821E-05	5.03875E-06	6.43182E-06
K13717	0	2.7468E-05	0	0	0	0	5.30895E-06	0	0	0	0	0	0	4.72959E-06	0	0	0	0
K13719	0	0	4.87192E-06	2.98442E-06	3.46124E-06	0	0	0	0	0	0	0	0	0	5.27939E-06	0	0	0
K13721	0	0	0	0	0	0	0	0	0	9.13901E-06	0	0	0	0	0	1.0291E-05	0	0
K13723	0	0	0	0	0	0	0	0	0	0	0	3.35989E-06	0	0	0	0	0	0
K13727	2.88672E-06	2.7468E-05	4.87192E-06	5.96883E-06	3.46124E-06	3.90016E-06	0	0	0	4.56951E-06	4.1606E-06	3.35989E-06	6.2406E-06	9.45917E-06	5.27939E-06	0	0	0
K13730	8.37149E-05	2.7468E-05	5.35911E-05	5.67039E-05	3.80736E-05	9.36037E-05	3.18537E-05	7.58836E-05	3.34284E-05	5.02646E-05	7.48908E-05	6.0478E-05	0.000112331	4.72959E-05	4.22351E-05	7.20372E-05	5.54262E-05	4.50227E-05
K13732	0	0	0	0	0	0	0	0	0	9.13901E-06	0	0	0	0	5.27939E-06	0	0	0
K13735	0	0	0	2.98442E-06	3.46124E-06	0	0	0	0	0	0	0	8.3208E-06	0	0	0	5.03875E-06	0
K13738	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72959E-06	0	0	0	0
K13745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43182E-06
K13747	0.000274238	0.00027468	0.00045796	0.000301426	0.000380736	0.000284711	0.00030261	0.000268511	0.000410691	0.000397547	0.000399418	0.000268791	0.00031203	0.000321612	0.000385395	0.000349895	0.000393022	0.000469523
K13749	0	5.4936E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13750	0	0.000109872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13751	0	5.4936E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13753	0	2.7468E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13754	1.44336E-05	0.000109872	3.89753E-05	2.98442E-06	3.80736E-05	7.80031E-06	2.65448E-05	0	9.55096E-06	0	0	2.35192E-05	2.0802E-06	4.25663E-05	1.58382E-05	0	5.03875E-06	0
K13755	2.88672E-06	0	9.74383E-06	0	3.46124E-06	3.90016E-06	0	0	0	0	8.3212E-06	3.35989E-06	0	0	5.27939E-06	1.0291E-05	5.03875E-06	0
K13756	0	0	4.87192E-06	0	0	0	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K13758	0	2.7468E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13761	1.44336E-05	2.7468E-05	2.43596E-05	1.19377E-05	1.3845E-05	3.90016E-06	1.06179E-05	5.8372E-06	0	1.37085E-05	6.65696E-05	1.67994E-05	2.0802E-06	2.36479E-05	5.27939E-06	0	0	0
K13762	2.88672E-06	0	9.74383E-06	2.98442E-06	0	3.90016E-06	0	0	0	0	8.3212E-06	0	0	0	0	0	0	0
K13763	2.88672E-06	0	1.94877E-05	5.96883E-06	0	0	0	0	0	0	2.0803E-05	0	0	0	0	0	0	0
K13766	0	0	0	0	3.46124E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
K13767	0	0	0	2.98442E-06	6.92248E-06	3.90016E-06	0	5.8372E-06	0	0	0	0	2.0802E-06	4.72959E-06	0	0	0	6.43182E-06
K13770	0	2.7468E-05	0	0	0	0	0	0	0	0	0	3.35989E-06	6.2406E-06	0	0	1.0291E-05	0	0
K13771	2.88672E-06	0	1.46158E-05	0	0	0	5.30895E-06	0	0	9.13901E-06	4.1606E-06	6.71978E-06	6.2406E-06	0	0	0	0	6.43182E-06
K13772	0	0	0	0	0	0	0	0	4.77548E-06	0	0	0	2.0802E-06	0	0	0	0	0
K13774	0	0	0	2.98442E-06	0	0	0	0	0	0	4.1606E-06	0	2.0802E-06	0	0	1.0291E-05	0	6.43182E-06
K13775	2.88672E-06	0	4.87192E-06	0	0	0	0	0	0	0	0	3.35989E-06	0	4.72959E-06	0	0	0	0
K13778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43182E-06
K13780	0	2.7468E-05	4.87192E-06	0	0	3.90016E-06	5.30895E-06	0	0	4.56951E-06	0	0	4.1604E-06	0	0	0	5.03875E-06	1.28636E-05
K13781	0	0	9.74383E-06	8.95325E-06	3.46124E-06	3.90016E-06	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K13782	0	0	0	0	0	0	0	0	0	0	0	0	2.0802E-06	0	0	0	0	0
K13783	0	0	0	0	0	0	0	5.8372E-06	4.77548E-06	0	0	0	0	0	0	0	0	0
K13786	0	5.4936E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13787	0.000101035	0.000439488	0.000131542	0.000113408	0.000155756	8.19033E-05	7.96343E-05	0.00010507	0.000138489	0.000169072	0.0001373	0.000104157	9.98496E-05	0.00011824	0.000158382	0.000216112	0.000131007	0.000135068
K13788	0.000132789	5.4936E-05	0.000116926	0.000131314	0.000100376	0.000124805	9.02522E-05	9.92324E-05	0.000157591	0.000118807	0.000124818	0.000127676	0.000112331	0.00011351	8.44702E-05	4.11641E-05	0.000100775	0.000147932
K13789	0.000516723	0.000247212	0.000511551	0.000584945	0.000508802	0.00051092	0.00050966	0.000554534	0.000491875	0.00046609	0.000507593	0.000527502	0.000559574	0.000548632	0.000538497	0.000421932	0.000539146	0.000533841
K13794	0	0	0	2.98442E-06	3.46124E-06	0	0	1.16744E-05	0	4.56951E-06	0	0	0	0	0	2.05821E-05	0	6.43182E-06
K13796	5.77344E-06	5.4936E-05	0	2.98442E-06	3.46124E-06	3.90016E-06	0	5.8372E-06	1.43264E-05	0	0	0	2.0802E-06	0	0	0	5.03875E-06	1.28636E-05
K13797	1.44336E-05	5.4936E-05	1.46158E-05	5.96883E-06	1.03837E-05	1.17005E-05	1.59269E-05	0	9.55096E-06	0	8.3212E-06	3.35989E-06	6.2406E-06	4.72959E-06	1.58382E-05	1.0291E-05	0	2.57273E-05
K13798	0	0	4.87192E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13799	5.77344E-06	0	9.74383E-06	2.98442E-06	1.73062E-05	1.56006E-05	2.12358E-05	0	4.77548E-06	0	4.1606E-06	1.67994E-05	6.2406E-06	4.72959E-06	5.27939E-06	1.0291E-05	5.03875E-06	0
K13800	5.77344E-06	8.2404E-05	4.87192E-06	0	0	3.90016E-06	0	0	0	4.56951E-06	4.1606E-06	6.71978E-06	2.0802E-06	4.72959E-06	5.27939E-06	1.0291E-05	0	6.43182E-06
K13806	2.88672E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13811	0	2.7468E-05	0	0	0	0	5.30895E-06	5.8372E-06	0	0	0	3.35989E-06	0	0	0	0	0	0
K13819	2.88672E-06	5.4936E-05	2.43596E-05	8.95325E-06	6.92248E-06	7.80031E-06	5.30895E-06	5.8372E-06	1.43264E-05	4.56951E-06	8.3212E-06	0	8.3208E-06	1.41888E-05	1.58382E-05	1.0291E-05	1.00775E-05	3.21591E-05
K13820	3.75274E-05	0.000109872	1.46158E-05	1.19377E-05	0	3.12012E-05	1.59269E-05	1.75116E-05	0	9.13901E-06	2.0803E-05	1.34396E-05	3.32832E-05	4.72959E-06	1.58382E-05	1.0291E-05	1.51162E-05	0
K13821	1.15469E-05	5.4936E-05	1.46158E-05	1.49221E-05	6.92248E-06	1.95008E-05	1.06179E-05	5.25348E-05	2.38774E-05	1.37085E-05	2.0803E-05	1.00797E-05	1.45614E-05	9.45917E-06	1.58382E-05	3.08731E-05	2.0155E-05	1.28636E-05
K13830	5.77344E-06	0	0	2.98442E-06	3.46124E-06	3.90016E-06	5.30895E-06	5.8372E-06	0	0	4.1606E-06	3.35989E-06	8.3208E-06	1.89183E-05	0	0	5.03875E-06	6.43182E-06
K13831	0.000109695	0	9.25664E-05	0.000107439	0.000148833	0.000113105	0.000138033	0.000215976	8.59587E-05	0.000100529	4.99272E-05	0.000104157	8.11278E-05	8.0403E-05	8.97495E-05	0.000236694	0.000181395	0.000154364
K13832	2.88672E-06	0	0	0	0	0	0	0	0	4.56951E-06	8.3212E-06	0	0	9.45917E-06	5.27939E-06	0	0	1.28636E-05
K13836	0	0	0	0	0	0	0	0	4.77548E-06	0	0	0	0	0	0	0	0	0
K13849	5.77344E-06	5.4936E-05	1.94877E-05	1.49221E-05	2.07674E-05	1.56006E-05	1.06179E-05	5.8372E-06	4.77548E-06	1.37085E-05	2.0803E-05	0	1.0401E-05	2.36479E-05	1.05588E-05	0	5.03875E-06	0
K13853	5.77344E-06	8.2404E-05	4.87192E-06	5.96883E-06	1.03837E-05	0	0	0	4.77548E-06	9.13901E-06	4.1606E-06	1.00797E-05	1.24812E-05	4.72959E-06	1.05588E-05	0	5.03875E-06	1.92955E-05
K13862	0	0	0	0	0	0	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K13863	0	0	0	2.98442E-06	0	0	0	5.8372E-06	0	0	0	0	0	4.72959E-06	0	0	0	6.43182E-06
K13864	2.88672E-06	0	0	2.98442E-06	3.46124E-06	0	0	0	1.43264E-05	0	4.1606E-06	3.35989E-06	2.0802E-06	0	0	0	0	0
K13865	2.88672E-06	0	0	0	0	0	0	0	0	4.56951E-06	0	3.35989E-06	0	0	0	0	0	0
K13866	2.88672E-06	0	0	2.98442E-06	0	0	0	0	0	0	4.1606E-06	0	4.1604E-06	0	0	0	0	0
K13867	0	0	4.87192E-06	0	0	0	0	0	0	0	0	3.35989E-06	0	0	0	0	0	0
K13868	5.77344E-06	0	0	0	0	0	1.06179E-05	1.16744E-05	9.55096E-06	0	0	0	2.0802E-06	0	0	1.0291E-05	1.00775E-05	6.43182E-06
K13869	0	0	0	0	0	3.90016E-06	0	5.8372E-06	0	0	0	0	0	0	0	0	5.03875E-06	6.43182E-06
K13871	0	0	0	0	0	0	0	0	4.77548E-06	0	0	3.35989E-06	0	0	0	0	0	0
K13872	0	2.7468E-05	0	0	0	0	0	0	4.77548E-06	0	0	0	0	4.72959E-06	0	0	0	0
K13875	0	0	0	0	0	3.90016E-06	0	0	0	0	0	3.35989E-06	0	0	5.27939E-06	0	0	0
K13882	2.88672E-06	0	0	0	0	0	0	0	0	0	8.3212E-06	0	0	0	0	0	0	0
K13884	0	0	0	0	0	0	0	0	0	0	8.3212E-06	0	0	0	0	1.0291E-05	0	0
K13886	8.66016E-06	2.7468E-05	1.46158E-05	2.98442E-06	1.3845E-05	3.90016E-06	1.06179E-05	0	0	0	1.24818E-05	1.34396E-05	2.0802E-06	1.41888E-05	0	2.05821E-05	0	6.43182E-06
K13887	5.77344E-06	0	9.74383E-06	0	6.92248E-06	3.90016E-06	5.30895E-06	5.8372E-06	9.55096E-06	0	0	1.00797E-05	0	4.72959E-06	5.27939E-06	0	0	0
K13888	5.19609E-05	5.4936E-05	8.76945E-05	0.000119377	8.99922E-05	9.36037E-05	6.37075E-05	7.58836E-05	7.16322E-05	8.68206E-05	7.90514E-05	6.38379E-05	6.2406E-05	8.98621E-05	0.000100308	9.26193E-05	0.000115891	0.000135068
K13889	0.000124129	2.7468E-05	0.000136414	0.000104455	0.000103837	0.000171607	0.000212358	0.000256837	0.00014804	0.000159933	9.15332E-05	0.000127676	8.3208E-05	9.93213E-05	7.39114E-05	0.000154365	0.000186434	0.000115773
K13890	8.66016E-05	2.7468E-05	9.25664E-05	8.6548E-05	7.61472E-05	8.58034E-05	0.00010087	0.000116744	9.55096E-05	0.000109668	7.07302E-05	9.0717E-05	8.11278E-05	8.98621E-05	8.44702E-05	9.26193E-05	8.062E-05	9.64773E-05
K13891	5.48477E-05	5.4936E-05	4.38473E-05	2.38753E-05	4.15349E-05	8.19033E-05	7.43254E-05	3.50232E-05	3.34284E-05	4.56951E-05	4.1606E-05	7.72774E-05	5.82456E-05	5.6755E-05	6.8632E-05	9.26193E-05	8.062E-05	3.85909E-05
K13892	1.44336E-05	2.7468E-05	9.74383E-06	2.98442E-06	0	1.56006E-05	0	1.75116E-05	9.55096E-06	4.56951E-06	4.1606E-06	0	4.1604E-06	0	5.27939E-06	0	0	0
K13893	3.46406E-05	0.00013734	4.38473E-05	7.75948E-05	2.42287E-05	1.95008E-05	1.06179E-05	7.58836E-05	3.34284E-05	2.7417E-05	9.15332E-05	4.03187E-05	3.74436E-05	4.72959E-05	2.63969E-05	1.0291E-05	5.03875E-05	7.71818E-05
K13894	3.17539E-05	8.2404E-05	4.38473E-05	5.96883E-05	1.73062E-05	1.56006E-05	5.30895E-06	7.58836E-05	2.38774E-05	4.56951E-05	7.07302E-05	3.69588E-05	1.66416E-05	3.31071E-05	1.58382E-05	1.0291E-05	3.02325E-05	4.50227E-05
K13895	3.75274E-05	0.000109872	3.41034E-05	6.86416E-05	2.07674E-05	1.17005E-05	1.06179E-05	7.58836E-05	2.38774E-05	2.7417E-05	6.2409E-05	3.69588E-05	1.45614E-05	4.25663E-05	3.16763E-05	2.05821E-05	4.031E-05	5.78864E-05
K13896	1.44336E-05	8.2404E-05	2.92315E-05	6.86416E-05	3.46124E-05	3.90016E-05	3.18537E-05	4.66976E-05	4.77548E-05	3.65561E-05	3.74454E-05	3.35989E-05	3.1203E-05	6.14846E-05	5.80732E-05	1.0291E-05	5.03875E-05	5.78864E-05
K13908	5.77344E-06	0	0	0	3.46124E-06	0	1.06179E-05	5.8372E-06	4.77548E-06	0	0	3.35989E-06	0	4.72959E-06	0	0	1.00775E-05	6.43182E-06
K13909	0	0	0	0	3.46124E-06	0	0	0	0	0	0	0	2.0802E-06	0	0	0	0	0
K13911	0	0	0	0	0	0	5.30895E-06	0	0	0	0	0	0	0	0	0	0	0
K13917	0	0	0	0	0	0	0	0	0	0	8.3212E-06	0	0	0	0	0	0	0
K13918	1.44336E-05	0	1.46158E-05	2.98442E-06	3.46124E-06	7.80031E-06	5.30895E-06	1.16744E-05	9.55096E-06	9.13901E-06	1.24818E-05	3.35989E-06	1.0401E-05	1.89183E-05	2.63969E-05	2.05821E-05	1.00775E-05	2.57273E-05
K13919	1.44336E-05	2.7468E-05	1.94877E-05	2.08909E-05	1.3845E-05	2.34009E-05	1.59269E-05	2.33488E-05	2.38774E-05	1.8278E-05	2.49636E-05	1.67994E-05	2.0802E-05	1.89183E-05	1.05588E-05	3.08731E-05	1.51162E-05	6.43182E-06
K13920	1.44336E-05	5.4936E-05	2.43596E-05	1.19377E-05	1.03837E-05	7.80031E-06	1.06179E-05	1.75116E-05	1.43264E-05	9.13901E-06	2.49636E-05	1.00797E-05	1.24812E-05	1.89183E-05	1.05588E-05	2.05821E-05	5.03875E-06	6.43182E-06
K13921	2.30938E-05	2.7468E-05	9.74383E-06	8.95325E-06	2.07674E-05	1.17005E-05	1.06179E-05	5.25348E-05	1.91019E-05	1.37085E-05	1.24818E-05	1.67994E-05	1.66416E-05	2.36479E-05	5.27939E-06	1.0291E-05	1.51162E-05	3.85909E-05
K13922	2.30938E-05	2.7468E-05	3.41034E-05	5.07351E-05	2.07674E-05	2.34009E-05	3.71627E-05	2.9186E-05	3.34284E-05	4.56951E-06	4.1606E-05	3.69588E-05	3.95238E-05	4.25663E-05	2.63969E-05	5.14552E-05	3.02325E-05	3.85909E-05
K13923	0.000199184	0.000219744	0.000160773	0.000241738	0.000193829	0.000198908	0.000238903	0.000239325	0.000210121	0.000205628	0.000162263	0.000231832	0.000232982	0.000260127	0.000163661	0.000226403	0.000171317	0.000199386
K13925	0	0	0	5.96883E-06	0	3.90016E-06	0	0	0	4.56951E-06	0	3.35989E-06	2.0802E-06	4.72959E-06	0	0	0	1.92955E-05
K13926	1.44336E-05	2.7468E-05	5.35911E-05	3.87974E-05	4.15349E-05	3.51014E-05	2.65448E-05	4.66976E-05	4.77548E-05	5.02646E-05	2.91242E-05	2.35192E-05	3.74436E-05	5.20254E-05	6.8632E-05	3.08731E-05	5.03875E-05	5.78864E-05
K13927	4.33008E-05	5.4936E-05	3.89753E-05	3.28286E-05	6.57635E-05	5.46022E-05	5.30895E-05	8.17208E-05	7.16322E-05	5.02646E-05	2.49636E-05	4.36785E-05	3.74436E-05	3.31071E-05	7.91908E-05	5.14552E-05	3.52712E-05	2.57273E-05
K13928	0	0	0	0	0	3.90016E-06	0	0	0	0	0	0	0	0	0	0	0	0
K13929	1.15469E-05	2.7468E-05	1.94877E-05	2.08909E-05	3.46124E-06	1.95008E-05	3.18537E-05	3.50232E-05	2.86529E-05	1.37085E-05	3.74454E-05	1.34396E-05	2.28822E-05	9.45917E-06	2.63969E-05	4.11641E-05	3.52712E-05	3.85909E-05
K13930	0	0	0	0	0	0	5.30895E-06	0	0	0	0	0	4.1604E-06	0	0	0	0	0
K13931	0	0	0	0	0	0	0	0	4.77548E-06	0	0	0	0	0	0	0	0	0
K13932	2.88672E-06	2.7468E-05	4.87192E-06	0	0	0	1.06179E-05	1.16744E-05	4.77548E-06	4.56951E-06	4.1606E-06	0	1.0401E-05	4.72959E-06	5.27939E-06	1.0291E-05	1.00775E-05	0
K13933	0	2.7468E-05	0	0	0	0	0	5.8372E-06	0	0	0	0	2.0802E-06	0	0	0	0	0
K13936	7.50547E-05	0.000164808	0.00010231	0.000107439	0.000128066	5.85023E-05	0.000127415	9.92324E-05	0.000138489	0.000114238	0.000108176	7.05576E-05	9.3609E-05	9.93213E-05	0.000110867	6.17462E-05	8.56587E-05	0.000102909
K13937	0	0	0	0	3.46124E-06	0	5.30895E-06	5.8372E-06	4.77548E-06	0	0	3.35989E-06	2.0802E-06	4.72959E-06	0	0	5.03875E-06	1.28636E-05
K13939	0	0	0	0	0	0	0	0	4.77548E-06	0	0	0	0	0	5.27939E-06	0	5.03875E-06	0
K13940	5.77344E-05	0.000247212	0.000136414	0.00010147	6.92248E-05	8.19033E-05	7.43254E-05	8.7558E-05	0.000105061	9.59596E-05	7.07302E-05	7.39175E-05	0.00010193	8.51325E-05	6.8632E-05	6.17462E-05	7.55812E-05	6.43182E-05
K13941	0	0.000109872	9.74383E-06	1.49221E-05	6.92248E-06	7.80031E-06	0	0	9.55096E-06	0	0	3.35989E-06	4.1604E-06	4.72959E-06	0	0	1.51162E-05	1.92955E-05
K13947	0	0	4.87192E-06	0	3.46124E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
K13950	0	0	4.87192E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13951	2.88672E-06	0	0	2.98442E-06	3.46124E-06	0	0	0	0	0	4.1606E-06	6.71978E-06	4.1604E-06	0	0	0	0	0
K13953	1.44336E-05	5.4936E-05	1.94877E-05	2.08909E-05	1.3845E-05	3.12012E-05	2.65448E-05	1.75116E-05	1.91019E-05	2.28475E-05	1.24818E-05	2.68791E-05	1.87218E-05	2.36479E-05	1.58382E-05	5.14552E-05	1.00775E-05	1.92955E-05
K13954	8.08281E-05	8.2404E-05	7.30788E-05	9.25169E-05	8.65309E-05	8.97036E-05	0.000164578	0.000163442	0.000100285	0.000123377	5.40878E-05	8.06373E-05	0.00010401	0.000141888	9.50289E-05	0.000257276	0.000171317	0.000135068
K13956	0	0	0	0	0	0	0	0	0	0	4.1606E-06	0	0	0	0	0	0	0
K13957	0	2.7468E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13960	5.77344E-06	2.7468E-05	4.87192E-06	2.98442E-06	3.46124E-06	0	0	0	0	0	0	0	0	4.72959E-06	0	0	0	0
K13963	0.000155883	5.4936E-05	0.000155901	0.000161158	0.000166139	0.000156006	0.000159269	0.000175116	0.000152815	0.000205628	0.000166424	0.000201593	0.000174737	0.000203372	0.000147823	0.000123492	0.000151162	0.000102909
K13964	2.88672E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13965	5.77344E-06	0	4.87192E-06	5.96883E-06	3.46124E-06	3.90016E-06	2.12358E-05	0	0	0	8.3212E-06	1.00797E-05	8.3208E-06	1.41888E-05	5.27939E-06	0	0	6.43182E-06
